Energy Num_Lines PIGE_Energy PIGE_Counts
1681 1 844 7.87976000229725E-04
1681.05 1 844 8.20587663604209E-04
1681.1 1 844 8.54792715524293E-04
1681.15 1 844 8.90713439366047E-04
1681.2 1 844 9.2847858372413E-04
1681.25 1 844 9.68234324475117E-04
1681.3 1 844 1.01014054121368E-03
1681.35 1 844 1.05437581883925E-03
1681.4 1 844 1.10113981457803E-03
1681.45 1 844 1.15065454143946E-03
1681.5 1 844 1.20316649823505E-03
1681.55 1 844 1.25894984338515E-03
1681.6 1 844 1.31831886114524E-03
1681.65 1 844 1.38162996283886E-03
1681.7 1 844 1.44928470933037E-03
1681.75 1 844 1.52173891473364E-03
1681.8 1 844 1.59951553198497E-03
1681.85 1 844 1.68322149124147E-03
1681.9 1 844 1.77355074134764E-03
1681.95 1 844 1.87130835254383E-03
1682 1 844 1.97744115148545E-03
1682.05 1 844 2.09306349442919E-03
1682.1 1 844 2.21948977058094E-03
1682.15 1 844 2.35828517081687E-03
1682.2 1 844 2.51133175789302E-03
1682.25 1 844 2.68091598556154E-03
1682.3 1 844 2.86982857407553E-03
1682.35 1 844 3.08152717696871E-03
1682.4 1 844 3.32033677395566E-03
1682.45 1 844 3.59173435873352E-03
1682.5 1 844 3.90276476197297E-03
1682.55 1 844 4.26264826905765E-03
1682.6 1 844 4.68367715377415E-03
1682.65 1 844 5.18258712695492E-03
1682.7 1 844 5.78277260399339E-03
1682.75 1 844 6.51793707072693E-03
1682.8 1 844 7.43841043947211E-03
1682.85 1 844 8.62276325425063E-03
1682.9 1 844 1.02006326372705E-02
1682.95 1 844 1.24017317506789E-02
1683 1 844 1.56737699012497E-02
1683.05 1 844 2.10125025881338E-02
1683.1 1 844 3.10708123349203E-02
1683.15 1 844 5.37665374487842E-02
1683.2 1 844 0.102201211623772
1683.25 1 844 0.161576510233689
1683.3 1 844 0.190978500675737
1683.35 1 844 0.19810687780574
1683.4 1 844 0.200473495388782
1683.45 1 844 0.201995139440135
1683.5 1 844 0.202450718170643
1683.55 1 844 0.201666479011682
1683.6 1 844 0.19990451827783
1683.65 1 844 0.197622064647838
1683.7 1 844 0.195248776736287
1683.75 1 844 0.193053513444616
1683.8 1 844 0.191166171711243
1683.85 1 844 0.189665819032252
1683.9 1 844 0.188611228329561
1683.95 1 844 0.187860193716282
1684 1 844 0.187223948680907
1684.05 1 844 0.186614771291796
1684.1 1 844 0.186004819090474
1684.15 1 844 0.185388348883477
1684.2 1 844 0.184768867567794
1684.25 1 844 0.184153328425467
1684.3 1 844 0.183549247676158
1684.35 1 844 0.182963280491986
1684.4 1 844 0.18240072031552
1684.45 1 844 0.181864985394998
1684.5 1 844 0.181357761806195
1684.55 1 844 0.18087994363626
1684.6 1 844 0.180431672831634
1684.65 1 844 0.180012259204206
1684.7 1 844 0.179620888538804
1684.75 1 844 0.179256398793974
1684.8 1 844 0.178917395056959
1684.85 1 844 0.178602566684585
1684.9 1 844 0.178310484405169
1684.95 1 844 0.178039628383618
1685 1 844 0.177788639179761
1685.05 1 844 0.177556188316074
1685.1 1 844 0.177341028122141
1685.15 1 844 0.17714195284203
1685.2 1 844 0.17695783278001
1685.25 1 844 0.17678763365487
1685.3 1 844 0.176630356845033
1685.35 1 844 0.176485055486679
1685.4 1 844 0.176350862812605
1685.45 1 844 0.176226977721097
1685.5 1 844 0.176112649088346
1685.55 1 844 0.176007171829896
1685.6 1 844 0.175909922115669
1685.65 1 844 0.175820316526272
1685.7 1 844 0.175737804627546
1685.75 1 844 0.175661871654978
1685.8 1 844 0.175592025303206
1685.85 1 844 0.175527829670378
1685.9 1 844 0.175468894643356
1685.95 1 844 0.175414836503309
1686 1 844 0.175365290303853
1686.05 1 844 0.17531992575352
1686.1 1 844 0.175278461750427
1686.15 1 844 0.175240634999307
1686.2 1 844 0.175206163434934
1686.25 1 844 0.175174810809319
1686.3 1 844 0.175146354650212
1686.35 1 844 0.175120578090002
1686.4 1 844 0.175097289891796
1686.45 1 844 0.175076309685492
1686.5 1 844 0.175057463837103
1686.55 1 844 0.175040603697722
1686.6 1 844 0.17502558608545
1686.65 1 844 0.175012270224172
1686.7 1 844 0.17500053159512
1686.75 1 844 0.174990242213493
1686.8 1 844 0.174981314123705
1686.85 1 844 0.174973654213632
1686.9 1 844 0.174967155171498
1686.95 1 844 0.174961730560182
1687 1 844 0.17495729420879
1687.05 1 844 0.174953772857561
1687.1 1 844 0.174951090902626
1687.15 1 844 0.174949180860923
1687.2 1 844 0.174947990752934
1687.25 1 844 0.174947461535016
1687.3 1 844 0.174947536751591
1687.35 1 844 0.174948162654777
1687.4 1 844 0.17494930001946
1687.45 1 844 0.174950909323818
1687.5 1 844 0.174952945850374
1687.55 1 844 0.174955370569101
1687.6 1 844 0.174958144751248
1687.65 1 844 0.174961233972802
1687.7 1 844 0.174964605015675
1687.75 1 844 0.174968246630856
1687.8 1 844 0.174972131581231
1687.85 1 844 0.174976233175609
1687.9 1 844 0.174980526926025
1687.95 1 844 0.17498499103344
1688 1 844 0.174989601882728
