3000	23718.762049345	23577.829288367
3100	43620.193154504	27000.934323893
3200	61032.227688197	30575.742965134
3300	75790.878895468	34438.308675477
3400	88680.490414747	38833.531344774
3500	99770.587011002	43730.2642217309
3600	109926.368459302	49358.030238679
3700	119728.968109998	56076.701557291
3800	129938.619538476	64558.147187749
