 3.00000000000000E+0003	 2.98048784897936E+0001
 3.20000000000000E+0003	 7.51156779397869E+0003
 3.40000000000000E+0003	 1.66140633797929E+0004
 3.60000000000000E+0003	 2.82296599182362E+0004
 3.80000000000000E+0003	 4.40078030441922E+0004
 4.00000000000000E+0003	 6.82028800540053E+0004
 4.20000000000000E+0003	 1.00929481869128E+0005
 4.40000000000000E+0003	 1.37350234728871E+0005
 4.60000000000000E+0003	 1.74599061491200E+0005
 4.80000000000000E+0003	 2.11005640872444E+0005
 5.00000000000000E+0003	 2.43938021363197E+0005
