3000	23548.8	23548.8
3100	43527.139695489	26983.798263598
3200	60955.947649237	30557.507069365
3300	75725.686802769	34417.893234652
3400	88626.982761113	38811.093922159
3500	99723.075858989	43703.742678276
3600	109881.407241984	49327.607583281
3700	119685.540365308	56038.51901221
3800	129888.780233616	64505.889811521
