 1.00000000000000E+0003	 0.00000000000000E+0000
 1.00100000000000E+0003	 1.11169886968538E+0000
 1.00200000000000E+0003	 2.21360300739989E+0000
 1.00300000000000E+0003	 3.30564332458098E+0000
 1.00400000000000E+0003	 4.38775268857297E+0000
 1.00500000000000E+0003	 5.46166828129803E+0000
 1.00600000000000E+0003	 6.52978590953043E+0000
 1.00700000000000E+0003	 7.59211305016987E+0000
 1.00800000000000E+0003	 8.64864432445202E+0000
 1.00900000000000E+0003	 9.69937435735681E+0000
 1.01000000000000E+0003	 1.07442975264407E+0001
 1.01100000000000E+0003	 1.17834068812305E+0001
 1.01200000000000E+0003	 1.28166969203000E+0001
 1.01300000000000E+0003	 1.38441623059894E+0001
 1.01400000000000E+0003	 1.48657970903703E+0001
 1.01500000000000E+0003	 1.58815945889408E+0001
 1.01600000000000E+0003	 1.68915830832116E+0001
 1.01700000000000E+0003	 1.79124333737195E+0001
 1.01800000000000E+0003	 1.89572285845807E+0001
 1.01900000000000E+0003	 2.00259902752737E+0001
 1.02000000000000E+0003	 2.11187391635924E+0001
 1.02100000000000E+0003	 2.22354986735243E+0001
 1.02200000000000E+0003	 2.33762910632555E+0001
 1.02300000000000E+0003	 2.45411384596598E+0001
 1.02400000000000E+0003	 2.57300615787585E+0001
 1.02500000000000E+0003	 2.69430841005499E+0001
 1.02600000000000E+0003	 2.81802282148989E+0001
 1.02700000000000E+0003	 2.94415161423333E+0001
 1.02800000000000E+0003	 3.07269687056779E+0001
 1.02900000000000E+0003	 3.20366094141985E+0001
 1.03000000000000E+0003	 3.33705180033718E+0001
 1.03100000000000E+0003	 3.47287772595203E+0001
 1.03200000000000E+0003	 3.61114127279022E+0001
 1.03300000000000E+0003	 3.75184504012344E+0001
 1.03400000000000E+0003	 3.89491562549755E+0001
 1.03500000000000E+0003	 4.03625146019117E+0001
 1.03600000000000E+0003	 4.17351087598160E+0001
 1.03700000000000E+0003	 4.30668936981079E+0001
 1.03800000000000E+0003	 4.43578253670985E+0001
 1.03900000000000E+0003	 4.56078588428640E+0001
 1.04000000000000E+0003	 4.68169485914458E+0001
 1.04100000000000E+0003	 4.79850489757734E+0001
 1.04200000000000E+0003	 4.91121159300544E+0001
 1.04300000000000E+0003	 5.01980585169115E+0001
 1.04400000000000E+0003	 5.12427916712714E+0001
 1.04500000000000E+0003	 5.22462766242815E+0001
 1.04600000000000E+0003	 5.32084730971660E+0001
 1.04700000000000E+0003	 5.41293448455085E+0001
 1.04800000000000E+0003	 5.50088522951376E+0001
 1.04900000000000E+0003	 5.58469567428435E+0001
 1.05000000000000E+0003	 5.66436180162671E+0001
 1.05100000000000E+0003	 5.73987980553230E+0001
 1.05200000000000E+0003	 5.81128367928904E+0001
 1.05300000000000E+0003	 5.88462402117662E+0001
 1.05400000000000E+0003	 5.96429123113321E+0001
 1.05500000000000E+0003	 6.05029134625938E+0001
 1.05600000000000E+0003	 6.14263036505483E+0001
 1.05700000000000E+0003	 6.24131604256201E+0001
 1.05800000000000E+0003	 6.34635639517078E+0001
 1.05900000000000E+0003	 6.45775788796230E+0001
 1.06000000000000E+0003	 6.57552713216594E+0001
 1.06100000000000E+0003	 6.69967051897435E+0001
 1.06200000000000E+0003	 6.83019448758867E+0001
 1.06300000000000E+0003	 6.96710542681163E+0001
 1.06400000000000E+0003	 7.11040995458609E+0001
 1.06500000000000E+0003	 7.26011460146676E+0001
 1.06600000000000E+0003	 7.41622586189039E+0001
 1.06700000000000E+0003	 7.57875016849644E+0001
 1.06800000000000E+0003	 7.74769419013562E+0001
 1.06900000000000E+0003	 7.92306447590626E+0001
 1.07000000000000E+0003	 8.10486860503767E+0001
 1.07100000000000E+0003	 8.29002449240489E+0001
 1.07200000000000E+0003	 8.47331341565223E+0001
 1.07300000000000E+0003	 8.65464863621530E+0001
 1.07400000000000E+0003	 8.83402819338511E+0001
 1.07500000000000E+0003	 9.01144988816734E+0001
 1.07600000000000E+0003	 9.18691166357139E+0001
 1.07700000000000E+0003	 9.36041161455856E+0001
 1.07800000000000E+0003	 9.53194775000840E+0001
 1.07900000000000E+0003	 9.70151785854810E+0001
 1.08000000000000E+0003	 9.86911991080208E+0001
 1.08100000000000E+0003	 1.00347518987552E+0002
 1.08200000000000E+0003	 1.01984117542597E+0002
 1.08300000000000E+0003	 1.03600973295780E+0002
 1.08400000000000E+0003	 1.05198027643549E+0002
 1.08500000000000E+0003	 1.06775224257365E+0002
 1.08600000000000E+0003	 1.08332543433806E+0002
 1.08700000000000E+0003	 1.09869967230501E+0002
 1.08800000000000E+0003	 1.11387475648888E+0002
 1.08900000000000E+0003	 1.18188913774609E+0002
 1.09000000000000E+0003	 1.65674689687018E+0002
 1.09100000000000E+0003	 2.60421597056343E+0002
 1.09200000000000E+0003	 4.00054518725694E+0002
 1.09300000000000E+0003	 5.61677330072082E+0002
 1.09400000000000E+0003	 7.26395307695486E+0002
 1.09500000000000E+0003	 8.75399784068986E+0002
 1.09600000000000E+0003	 1.00058681546584E+0003
 1.09700000000000E+0003	 1.09928218784720E+0003
 1.09800000000000E+0003	 1.17174463064537E+0003
 1.09900000000000E+0003	 1.22563396436321E+0003
 1.10000000000000E+0003	 1.26437913402605E+0003
 1.10100000000000E+0003	 1.28807469658726E+0003
 1.10200000000000E+0003	 1.30455210124717E+0003
 1.10300000000000E+0003	 1.31863305794044E+0003
 1.10400000000000E+0003	 1.33031517612553E+0003
 1.10500000000000E+0003	 1.33959606074006E+0003
 1.10600000000000E+0003	 1.34647331631501E+0003
 1.10700000000000E+0003	 1.35094454566335E+0003
 1.10800000000000E+0003	 1.35407433406524E+0003
 1.10900000000000E+0003	 1.35724101727117E+0003
 1.11000000000000E+0003	 1.36045013985088E+0003
 1.11100000000000E+0003	 1.36370174877681E+0003
 1.11200000000000E+0003	 1.36699588653812E+0003
 1.11300000000000E+0003	 1.37033266045616E+0003
 1.11400000000000E+0003	 1.37366363912336E+0003
 1.11500000000000E+0003	 1.37685601484746E+0003
 1.11600000000000E+0003	 1.37990206251401E+0003
 1.11700000000000E+0003	 1.38280162371636E+0003
 1.11800000000000E+0003	 1.38555453856115E+0003
 1.11900000000000E+0003	 1.38816064877063E+0003
 1.12000000000000E+0003	 1.39064621174439E+0003
 1.12100000000000E+0003	 1.39318027860704E+0003
 1.12200000000000E+0003	 1.39579295697997E+0003
 1.12300000000000E+0003	 1.39848433301470E+0003
 1.12400000000000E+0003	 1.40125449244357E+0003
 1.12500000000000E+0003	 1.40410352079926E+0003
 1.12600000000000E+0003	 1.40703524404091E+0003
 1.12700000000000E+0003	 1.41014321883172E+0003
 1.12800000000000E+0003	 1.41346807893423E+0003
 1.12900000000000E+0003	 1.41701000945173E+0003
 1.13000000000000E+0003	 1.42076921165443E+0003
 1.13100000000000E+0003	 1.42474588365066E+0003
 1.13200000000000E+0003	 1.42894022350992E+0003
 1.13300000000000E+0003	 1.43523963213610E+0003
 1.13400000000000E+0003	 1.44581053476656E+0003
 1.13500000000000E+0003	 1.46065935283322E+0003
 1.13600000000000E+0003	 1.47979003000214E+0003
 1.13700000000000E+0003	 1.50320651682898E+0003
 1.13800000000000E+0003	 1.53091276955136E+0003
 1.13900000000000E+0003	 1.56246753218459E+0003
 1.14000000000000E+0003	 1.59648707525034E+0003
 1.14100000000000E+0003	 1.63287408352310E+0003
