		 7.18000000000000E+0002
 3.00000000000000E+0003	 6.49504734472959E+0002
 3.20000000000000E+0003	 1.85273906882032E+0005
 3.40000000000000E+0003	 4.10777810107154E+0005
 3.60000000000000E+0003	 6.99584877262847E+0005
 3.80000000000000E+0003	 1.09332393448214E+0006
 4.00000000000000E+0003	 1.69902390030756E+0006
 4.20000000000000E+0003	 2.52102196009145E+0006
 4.40000000000000E+0003	 3.43864665153055E+0006
 4.60000000000000E+0003	 4.37959879369184E+0006
 4.80000000000000E+0003	 5.30221826577055E+0006
 5.00000000000000E+0003	 6.13923136426963E+0006
