 1.00000000000000E+0003	 1.11000977061225E+0001
 1.00100000000000E+0003	 2.35759527166773E+0001
 1.00200000000000E+0003	 3.95033049719934E+0001
 1.00300000000000E+0003	 5.66951982876522E+0001
 1.00400000000000E+0003	 7.40649417280860E+0001
 1.00500000000000E+0003	 9.13516623864573E+0001
 1.00600000000000E+0003	 1.08533879613519E+0002
 1.00700000000000E+0003	 1.25618732363291E+0002
 1.00800000000000E+0003	 1.42608822576189E+0002
 1.00900000000000E+0003	 1.59505108129604E+0002
 1.01000000000000E+0003	 1.76307286664096E+0002
 1.01100000000000E+0003	 1.93015574831217E+0002
 1.01200000000000E+0003	 2.09629790718658E+0002
 1.01300000000000E+0003	 2.26151442644576E+0002
 1.01400000000000E+0003	 2.42588603490365E+0002
 1.01500000000000E+0003	 2.58980098465322E+0002
 1.01600000000000E+0003	 2.75417366494348E+0002
 1.01700000000000E+0003	 2.92036344045020E+0002
 1.01800000000000E+0003	 3.08954419649226E+0002
 1.01900000000000E+0003	 3.26235983973650E+0002
 1.02000000000000E+0003	 3.43897346479484E+0002
 1.02100000000000E+0003	 3.61943140998344E+0002
 1.02200000000000E+0003	 3.80374347590254E+0002
 1.02300000000000E+0003	 3.99191118623572E+0002
 1.02400000000000E+0003	 4.18393462489983E+0002
 1.02500000000000E+0003	 4.37983223707110E+0002
 1.02600000000000E+0003	 4.57956882937067E+0002
 1.02700000000000E+0003	 4.78318277437909E+0002
 1.02800000000000E+0003	 4.99066405896959E+0002
 1.02900000000000E+0003	 5.20202414440696E+0002
 1.03000000000000E+0003	 5.41723934133855E+0002
 1.03100000000000E+0003	 5.63631931834364E+0002
 1.03200000000000E+0003	 5.85902142499274E+0002
 1.03300000000000E+0003	 6.08442676296434E+0002
 1.03400000000000E+0003	 6.31039767783782E+0002
 1.03500000000000E+0003	 6.53395859256485E+0002
 1.03600000000000E+0003	 6.75254225963761E+0002
 1.03700000000000E+0003	 6.96499239055130E+0002
 1.03800000000000E+0003	 7.17090309998156E+0002
 1.03900000000000E+0003	 7.37024263574398E+0002
 1.04000000000000E+0003	 7.56297016698627E+0002
 1.04100000000000E+0003	 7.74909235095802E+0002
 1.04200000000000E+0003	 7.92860950287240E+0002
 1.04300000000000E+0003	 8.10150520416133E+0002
 1.04400000000000E+0003	 8.26775813239398E+0002
 1.04500000000000E+0003	 8.42738811112057E+0002
 1.04600000000000E+0003	 8.58037066098595E+0002
 1.04700000000000E+0003	 8.72674107563041E+0002
 1.04800000000000E+0003	 8.86644081479262E+0002
 1.04900000000000E+0003	 8.99954709538173E+0002
 1.05000000000000E+0003	 9.12639476904526E+0002
 1.05100000000000E+0003	 9.24831798593814E+0002
 1.05200000000000E+0003	 9.36861560511761E+0002
 1.05300000000000E+0003	 9.49204865286432E+0002
 1.05400000000000E+0003	 9.62278276181343E+0002
 1.05500000000000E+0003	 9.76291052891932E+0002
 1.05600000000000E+0003	 9.91306227409680E+0002
 1.05700000000000E+0003	 1.00733863314584E+0003
 1.05800000000000E+0003	 1.02438645956967E+0003
 1.05900000000000E+0003	 1.04245312891809E+0003
 1.06000000000000E+0003	 1.06153967438216E+0003
 1.06100000000000E+0003	 1.08164516528275E+0003
 1.06200000000000E+0003	 1.10277004240318E+0003
 1.06300000000000E+0003	 1.12492114500365E+0003
 1.06400000000000E+0003	 1.14808369269145E+0003
 1.06500000000000E+0003	 1.17227778221315E+0003
 1.06600000000000E+0003	 1.19749548394085E+0003
 1.06700000000000E+0003	 1.22374008440685E+0003
 1.06800000000000E+0003	 1.25098408410441E+0003
 1.06900000000000E+0003	 1.27915452690170E+0003
 1.07000000000000E+0003	 1.30802232866895E+0003
 1.07100000000000E+0003	 1.33722050937526E+0003
 1.07200000000000E+0003	 1.36639097884681E+0003
 1.07300000000000E+0003	 1.39532996959915E+0003
 1.07400000000000E+0003	 1.42396967069840E+0003
