3000	583703.753677106	580632.621204834
3100	1074258.36383826	665002.935193711
3200	1504551.57893799	753319.073063924
3300	1869937.40135504	848916.744345813
3400	2189646.25500926	957900.364147687
3500	2465196.67779778	1079527.71673597
3600	2717990.23103327	1219581.03213916
3700	2962463.70565185	1387091.3997991
3800	3217463.42783105	1598873.81381815
