3000	580000	580000
3100	1072573.79321373	664692.283602826
3200	1503177.14248796	752988.964297484
3300	1868767.38903577	848546.969223222
3400	2188693.15710545	957494.194018406
3500	2464353.88540461	1079046.47472708
3600	2717193.55112465	1219027.8169098
3700	2961694.47077492	1386393.95148542
3800	3216572.81015273	1597913.69298487
