 3.00000000000000E+0003	 2.41239138003541E+0004
 3.20000000000000E+0003	 3.16156186863017E+0004
 3.40000000000000E+0003	 4.07132094653843E+0004
 3.60000000000000E+0003	 5.23193901248367E+0004
 3.80000000000000E+0003	 6.80800478060311E+0004
 4.00000000000000E+0003	 9.22475790053844E+0004
 4.20000000000000E+0003	 1.24960745758629E+0005
 4.40000000000000E+0003	 1.61381234033161E+0005
 4.60000000000000E+0003	 1.98623189799286E+0005
 4.80000000000000E+0003	 2.35047532207379E+0005
 5.00000000000000E+0003	 2.68015780096452E+0005
