 1.00000000000000E+0003	 0.00000000000000E+0000
 1.00100000000000E+0003	 1.79006729274912E+0001
 1.00200000000000E+0003	 3.56436990214290E+0001
 1.00300000000000E+0003	 5.32276949508974E+0001
 1.00400000000000E+0003	 7.06513160153350E+0001
 1.00500000000000E+0003	 8.79425408991821E+0001
 1.00600000000000E+0003	 1.05139950325709E+0002
 1.00700000000000E+0003	 1.22243669189052E+0002
 1.00800000000000E+0003	 1.39253613039263E+0002
 1.00900000000000E+0003	 1.56169701000028E+0002
 1.01000000000000E+0003	 1.72991848569127E+0002
 1.01100000000000E+0003	 1.89719948494359E+0002
 1.01200000000000E+0003	 2.06353916617198E+0002
 1.01300000000000E+0003	 2.22893671834948E+0002
 1.01400000000000E+0003	 2.39339123047771E+0002
 1.01500000000000E+0003	 2.55690167436959E+0002
 1.01600000000000E+0003	 2.71946804686063E+0002
 1.01700000000000E+0003	 2.88376896246385E+0002
 1.01800000000000E+0003	 3.05190960444469E+0002
 1.01900000000000E+0003	 3.22389278844448E+0002
 1.02000000000000E+0003	 3.39972115937851E+0002
 1.02100000000000E+0003	 3.57939780666035E+0002
 1.02200000000000E+0003	 3.76292567123934E+0002
 1.02300000000000E+0003	 3.95030768054728E+0002
 1.02400000000000E+0003	 4.14154648999193E+0002
 1.02500000000000E+0003	 4.33664525023009E+0002
 1.02600000000000E+0003	 4.53560686337626E+0002
 1.02700000000000E+0003	 4.73843423481927E+0002
 1.02800000000000E+0003	 4.94513005004168E+0002
 1.02900000000000E+0003	 5.15569740378817E+0002
 1.03000000000000E+0003	 5.37014235363543E+0002
 1.03100000000000E+0003	 5.58847109276207E+0002
 1.03200000000000E+0003	 5.81068660139650E+0002
 1.03300000000000E+0003	 6.03679181878533E+0002
 1.03400000000000E+0003	 6.26666773557089E+0002
 1.03500000000000E+0003	 6.49372402240063E+0002
 1.03600000000000E+0003	 6.71420013302568E+0002
 1.03700000000000E+0003	 6.92809067728799E+0002
 1.03800000000000E+0003	 7.13539044088871E+0002
 1.03900000000000E+0003	 7.33609405968995E+0002
 1.04000000000000E+0003	 7.53019609383287E+0002
 1.04100000000000E+0003	 7.71769104023481E+0002
 1.04200000000000E+0003	 7.89857370776893E+0002
 1.04300000000000E+0003	 8.07283721740409E+0002
 1.04400000000000E+0003	 8.24047489650039E+0002
 1.04500000000000E+0003	 8.40148157580283E+0002
 1.04600000000000E+0003	 8.55585168146650E+0002
 1.04700000000000E+0003	 8.70358044106315E+0002
 1.04800000000000E+0003	 8.84466263022444E+0002
 1.04900000000000E+0003	 8.97909303738997E+0002
 1.05000000000000E+0003	 9.10686622423334E+0002
 1.05100000000000E+0003	 9.22797704557164E+0002
 1.05200000000000E+0003	 9.34248104677382E+0002
 1.05300000000000E+0003	 9.46008132387681E+0002
 1.05400000000000E+0003	 9.58781681023613E+0002
 1.05500000000000E+0003	 9.72569556136507E+0002
 1.05600000000000E+0003	 9.87372563836975E+0002
 1.05700000000000E+0003	 1.00319174164861E+0003
 1.05800000000000E+0003	 1.02002816180760E+0003
 1.05900000000000E+0003	 1.03788268145519E+0003
 1.06000000000000E+0003	 1.05675618625983E+0003
 1.06100000000000E+0003	 1.07664953646805E+0003
 1.06200000000000E+0003	 1.09756359216332E+0003
 1.06300000000000E+0003	 1.11949919705235E+0003
 1.06400000000000E+0003	 1.14245723746257E+0003
 1.06500000000000E+0003	 1.16643858806994E+0003
 1.06600000000000E+0003	 1.19144412062719E+0003
 1.06700000000000E+0003	 1.21747468466536E+0003
 1.06800000000000E+0003	 1.24453117640130E+0003
 1.06900000000000E+0003	 1.27261446918329E+0003
 1.07000000000000E+0003	 1.30172499512637E+0003
 1.07100000000000E+0003	 1.33136846513948E+0003
 1.07200000000000E+0003	 1.36070932403148E+0003
 1.07300000000000E+0003	 1.38973377385943E+0003
 1.07400000000000E+0003	 1.41844156710569E+0003
 1.07500000000000E+0003	 1.44683242909837E+0003
 1.07600000000000E+0003	 1.47490608918640E+0003
 1.07700000000000E+0003	 1.50266233586227E+0003
 1.07800000000000E+0003	 1.53010092169311E+0003
 1.07900000000000E+0003	 1.55722157964685E+0003
 1.08000000000000E+0003	 1.58402405623486E+0003
 1.08100000000000E+0003	 1.61050811176640E+0003
