Energy Num_Lines PIGE_Energy PIGE_Counts
1683.3 1 844 5.03120627695311
1685.3 1 844 6.83772813620727
1687.3 1 844 7.17249451223984
1689.3 1 844 7.18722679300351
1691.3 1 844 7.15340085890475
1693.3 1 844 6.96906443109066
1695.3 1 844 6.63788193900966
1697.3 1 844 6.20918246074548
1699.3 1 844 5.75120599374774
1701.3 1 844 5.33717320907903
1703.3 1 844 5.01445333475751
1705.3 1 844 4.78531397664715
1707.3 1 844 4.60737417478242
1709.3 1 844 4.40514652303749
1711.3 1 844 4.09595787328556
1713.3 1 844 3.6259606651408
1715.3 1 844 3.0066930789051
1717.3 1 844 2.3229419012275
1719.3 1 844 1.69379547165593
1721.3 1 844 1.21452966812996
1723.3 1 844 0.914961709825046
