Energy Num_Lines PIGE_Energy PIGE_Counts
1683.3 1 844 5.01329325916992
1685.3 1 844 6.80687751444985
1687.3 1 844 7.16660313953609
1689.3 1 844 7.18806295737299
1691.3 1 844 7.14987164714014
1693.3 1 844 6.96588335367782
1695.3 1 844 6.6355557379682
1697.3 1 844 6.20833182579438
1699.3 1 844 5.75204971481188
1701.3 1 844 5.3392129313193
1703.3 1 844 5.0165803717942
1705.3 1 844 4.78658600370263
1707.3 1 844 4.60709949773703
1709.3 1 844 4.40306169682173
1711.3 1 844 4.09247981440733
1713.3 1 844 3.62247388039028
1715.3 1 844 3.00497945856916
1717.3 1 844 2.32395406124767
1719.3 1 844 1.69707375330165
1721.3 1 844 1.21852316721104
1723.3 1 844 0.918320676877129
