Energy Num_Lines PIGE_Energy PIGE_Counts
1683.3 1 844 4.9756553095289
1685.3 1 844 6.9232366823785
1687.3 1 844 7.21272115945062
1689.3 1 844 7.22311203553327
1691.3 1 844 7.19455273292058
1693.3 1 844 6.98273606657208
1695.3 1 844 6.60973530853089
1697.3 1 844 6.1558691783406
1699.3 1 844 5.69911650576403
1701.3 1 844 5.30783380039017
1703.3 1 844 5.01606056992644
1705.3 1 844 4.81994539678962
1707.3 1 844 4.67619343704342
1709.3 1 844 4.48851227764543
1711.3 1 844 4.14348598818067
1713.3 1 844 3.59858502265784
1715.3 1 844 2.92423782646418
1717.3 1 844 2.23539611829362
1719.3 1 844 1.64093296186052
1721.3 1 844 1.20516494376932
1723.3 1 844 0.932483926129976
