Energy Num_Lines PIGE_Energy PIGE_Counts
1683.3 1 844 4.97340306100956
1685.3 1 844 6.92933956052039
1687.3 1 844 7.21507806817415
1689.3 1 844 7.22321238844886
1691.3 1 844 7.19278416040526
1693.3 1 844 6.97869233373815
1695.3 1 844 6.6044371698858
1697.3 1 844 6.15158329234714
1699.3 1 844 5.69735126301776
1701.3 1 844 5.30871372406215
1703.3 1 844 5.01861997850388
1705.3 1 844 4.82312444458776
1707.3 1 844 4.67898294286507
1709.3 1 844 4.48900363854902
1711.3 1 844 4.13945887811501
1713.3 1 844 3.59089058018627
1715.3 1 844 2.91702098975965
1717.3 1 844 2.23189665361795
1719.3 1 844 1.6417736863885
1721.3 1 844 1.20874772575039
1723.3 1 844 0.936757512422224
